,user,datetime,method,request,status,size,page,date,page_category,time_on_page,is_idle,session_identification 
4782,115.164.188.36,2021-07-21 16:36:18+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 01:19:01,True,1
4783,113.210.117.56,2021-07-21 16:36:27+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5379,covid-19,21,dashboard,0 days 00:00:07,False,1
4784,113.210.117.56,2021-07-21 16:36:34+08:00,GET,available_rewards,200,536433,covid-19,21,available_rewards,0 days 00:00:19,False,1
4785,113.210.117.56,2021-07-21 16:36:53+08:00,GET,scoreboard,200,29523,covid-19,21,scoreboard,0:00:01,False,1
4786,113.210.117.56,2021-07-21 16:36:53+08:00,GET,_scoreboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,8576,covid-19,21,scoreboard,0 days 00:00:12,False,1
4787,113.210.117.56,2021-07-21 16:37:05+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5379,covid-19,21,dashboard,0:00:01,False,1
4788,113.210.117.56,2021-07-21 16:37:05+08:00,GET,dashboard,200,51218,covid-19,21,dashboard,0 days 00:02:31,False,1
4789,113.210.105.138,2021-07-21 16:38:15+08:00,GET,login,200,77378,covid-19,21,login,0 days 00:00:01,False,1
4790,113.210.105.138,2021-07-21 16:38:16+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:00:02,False,1
4791,113.210.105.138,2021-07-21 16:38:18+08:00,POST,_google_login,200,1102,covid-19,21,login,0:00:01,False,1
4792,113.210.105.138,2021-07-21 16:38:18+08:00,GET,/dashboard?notice=true,200,51135,covid-19,21,dashboard,0 days 00:00:01,False,1
4793,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/scoreboard.svg,200,1379,covid-19,21,scoreboard,0:00:01,False,1
4794,113.210.105.138,2021-07-21 16:38:19+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjY2MiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiMTE4MTEwMDUwOUBzdHVkZW50Lm1tdS5lZHUubXkiLCJ1c2VyX25hbWUiOiJldCIsInVzZXJfZ2VuZGVyIjoiZmVtYWxlIiwidXNlcl9hZ2UiOiIyMDAwIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsInVzZXJfcGhvbmUiOiIxNjU1MzAyNjUiLCJjYW1wYWlnbl9pZCI6IjE4MiIsImNhbXBhaWduX25hbWUiOiJWYWNjaW5hdGlvbiBBd2FyZW5lc3MgQ2FtcGFpZ24iLCJjYW1wYWlnbl90eXBlIjoib25saW5lIiwiY2FtcGFpZ25fbGFuZGluZ19wYWdlIjoiaHR0cHM6Ly9mdXlvaC1hZHMuY29tL2NhbXBhaWduX2xhbmRpbmdfcGFnZS8ifSwiaWF0IjoxNjI2ODU2Njk4LCJleHAiOjE2MjcwMzY2OTh9.30cmEIxjV4oLuMpopVm7Bb4xCA-TRsIEPBUktgaekMg,200,5470,covid-19,21,dashboard,0:00:01,False,1
4795,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/profile_active.svg,200,1242,covid-19,21,profile,0:00:01,False,1
4796,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/profile.svg,200,1235,covid-19,21,profile,0:00:01,False,1
4797,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/scoreboard_active.svg,200,1386,covid-19,21,scoreboard,0:00:01,False,1
4798,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/dashboard_active.svg,200,1118,covid-19,21,dashboard,0:00:01,False,1
4799,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/dashboard.svg,200,1111,covid-19,21,dashboard,0:00:01,False,1
4800,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/faq.svg,200,682,covid-19,21,faq,0:00:01,False,1
4801,113.210.105.138,2021-07-21 16:38:19+08:00,GET,assets/images/icons_images/SVG/faq_active.svg,200,689,covid-19,21,faq,0 days 00:00:24,False,1
4802,113.210.105.138,2021-07-21 16:38:43+08:00,GET,logout,200,77378,covid-19,21,logout,0 days 00:00:01,True,1
4803,113.210.105.138,2021-07-21 16:38:44+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:00:12,False,2
4804,175.137.38.231,2021-07-21 16:38:46+08:00,GET,dashboard,200,51094,covid-19,21,dashboard,0 days 00:00:03,False,8
4805,175.137.38.231,2021-07-21 16:38:49+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjY3NCwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoidGVzdGVyMDEwQGdtYWlsLmNvbSIsInVzZXJfbmFtZSI6InRlc3RlcjAxMCIsInVzZXJfZ2VuZGVyIjoibWFsZSIsInVzZXJfYWdlIjoiMjAxNyIsInVzZXJfcGhvbmUiOiIxMjMxMjMxMjMxIiwidXNlcl9yYWNlIjoiTWFsYXkiLCJjYW1wYWlnbl9pZCI6IjE4MiIsImNhbXBhaWduX25hbWUiOiJWYWNjaW5hdGlvbiBBd2FyZW5lc3MgQ2FtcGFpZ24iLCJjYW1wYWlnbl90eXBlIjoib25saW5lIiwiY2FtcGFpZ25fbGFuZGluZ19wYWdlIjoiaHR0cHM6Ly9mdXlvaC1hZHMuY29tL2NhbXBhaWduX2xhbmRpbmdfcGFnZS8ifSwiaWF0IjoxNjI2ODU1Mzc5LCJleHAiOjE2MjY4NzMzNzl9.QczTC3Mr6CE8OtNVi-SPiNhPaas-pdupHxnwAGb9sDc,200,5617,covid-19,21,dashboard,0 days 00:48:20,True,8
4806,113.210.105.138,2021-07-21 16:38:56+08:00,GET,quiz,200,63799,covid-19,21,quiz,0 days 00:00:38,False,2
4807,60.52.55.49,2021-07-21 16:39:16+08:00,GET,quiz,200,63799,covid-19,21,quiz,0 days 00:00:21,False,1
4808,113.210.105.138,2021-07-21 16:39:34+08:00,POST,_action_login,200,174,covid-19,21,login,0 days 00:00:38,False,2
4809,113.210.117.56,2021-07-21 16:39:36+08:00,GET,dashboard,200,51218,covid-19,21,dashboard,0 days 00:00:01,False,1
4810,60.52.55.49,2021-07-21 16:39:37+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:03:27,False,1
4811,113.210.117.56,2021-07-21 16:39:37+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5503,covid-19,21,dashboard,0 days 00:02:25,False,1
4812,27.125.245.130,2021-07-21 16:39:59+08:00,GET,login,200,77378,covid-19,21,login,0:00:01,False,1
4813,27.125.245.130,2021-07-21 16:39:59+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0:00:00,True,1
4814,113.210.105.138,2021-07-21 16:40:12+08:00,GET,/dashboard?notice=true,200,51058,covid-19,21,dashboard,0:00:01,False,2
4815,113.210.105.138,2021-07-21 16:40:12+08:00,POST,_action_login,200,1089,covid-19,21,login,0 days 00:00:01,False,2
4816,113.210.105.138,2021-07-21 16:40:13+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjgwMCwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiYWxlLnNtaXRoMzZAZ21haWwuY29tIiwidXNlcl9uYW1lIjoiQWxlIiwidXNlcl9nZW5kZXIiOiJtYWxlIiwidXNlcl9hZ2UiOiIxOTk5IiwidXNlcl9waG9uZSI6IjE3MzI3NDkzNiIsInVzZXJfcmFjZSI6Ik90aGVycyIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTY4MTIsImV4cCI6MTYyNjg3NDgxMn0.PqEyyy-kI26Di2RWAdtdMHVp0OGZaIjcOEAQRkxgI3U,200,5076,covid-19,21,dashboard,0 days 00:00:04,False,2
4817,113.210.105.138,2021-07-21 16:40:17+08:00,GET,available_rewards,200,536265,covid-19,21,available_rewards,0 days 00:01:30,False,2
4818,119.40.126.228,2021-07-21 16:40:17+08:00,GET,login,200,77378,covid-19,21,login,0 days 00:00:04,False,9
4819,119.40.126.228,2021-07-21 16:40:21+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:06:09,False,9
4820,203.82.75.133,2021-07-21 16:41:17+08:00,GET,login,200,77378,covid-19,21,login,0 days 00:00:03,False,5
4821,203.82.75.133,2021-07-21 16:41:20+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 02:37:50,True,5
4822,113.210.105.138,2021-07-21 16:41:47+08:00,GET,dashboard,200,51058,covid-19,21,dashboard,0:00:01,False,2
4823,113.210.105.138,2021-07-21 16:41:47+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjgwMCwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiYWxlLnNtaXRoMzZAZ21haWwuY29tIiwidXNlcl9uYW1lIjoiQWxlIiwidXNlcl9nZW5kZXIiOiJtYWxlIiwidXNlcl9hZ2UiOiIxOTk5IiwidXNlcl9waG9uZSI6IjE3MzI3NDkzNiIsInVzZXJfcmFjZSI6Ik90aGVycyIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTY4MTIsImV4cCI6MTYyNjg3NDgxMn0.PqEyyy-kI26Di2RWAdtdMHVp0OGZaIjcOEAQRkxgI3U,200,5097,covid-19,21,dashboard,0 days 00:01:17,False,2
4824,113.210.117.56,2021-07-21 16:42:02+08:00,GET,dashboard/,200,51218,covid-19,21,dashboard,0 days 00:00:06,False,1
4825,113.210.117.56,2021-07-21 16:42:08+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5632,covid-19,21,dashboard,0 days 00:00:13,False,1
4826,113.210.117.56,2021-07-21 16:42:21+08:00,GET,available_rewards,200,536433,covid-19,21,available_rewards,0 days 00:00:21,False,1
4827,113.210.117.56,2021-07-21 16:42:42+08:00,GET,dashboard,200,51218,covid-19,21,dashboard,0:00:01,False,1
4828,113.210.117.56,2021-07-21 16:42:42+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5632,covid-19,21,dashboard,0 days 00:02:12,False,1
4829,60.52.55.49,2021-07-21 16:43:04+08:00,GET,assets/landing_page/vendors/datatable/js/jquery-3.5.js,200,89475,covid-19,21,landing_page,0:00:01,False,1
4830,60.52.55.49,2021-07-21 16:43:04+08:00,GET,assets/landing_page/vendors/bootstrap/dist/css/bootstrap.min.css,200,155758,covid-19,21,landing_page,0:00:01,False,1
4831,60.52.55.49,2021-07-21 16:43:04+08:00,GET,assets/landing_page/vendors/hover-master/css/hover.css,200,114697,covid-19,21,landing_page,0:00:01,False,1
4832,60.52.55.49,2021-07-21 16:43:04+08:00,GET,assets/landing_page/styles.css,200,27066,covid-19,21,landing_page,0:00:01,False,1
4833,60.52.55.49,2021-07-21 16:43:04+08:00,GET,assets/landing_page/vendors/bootstrap/dist/js/bootstrap.min.js,200,58072,covid-19,21,landing_page,0 days 00:00:01,False,1
4834,113.210.105.138,2021-07-21 16:43:04+08:00,GET,dashboard/,200,51058,covid-19,21,dashboard,0 days 00:00:01,False,2
4835,60.52.55.49,2021-07-21 16:43:05+08:00,GET,assets/landing_page/Images/img-02.png,200,145795,covid-19,21,landing_page,0:00:01,False,1
4836,60.52.55.49,2021-07-21 16:43:05+08:00,GET,assets/landing_page/Images/img-01.png,200,735602,covid-19,21,landing_page,0 days 00:00:01,False,1
4837,113.210.105.138,2021-07-21 16:43:05+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjgwMCwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiYWxlLnNtaXRoMzZAZ21haWwuY29tIiwidXNlcl9uYW1lIjoiQWxlIiwidXNlcl9nZW5kZXIiOiJtYWxlIiwidXNlcl9hZ2UiOiIxOTk5IiwidXNlcl9waG9uZSI6IjE3MzI3NDkzNiIsInVzZXJfcmFjZSI6Ik90aGVycyIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTY4MTIsImV4cCI6MTYyNjg3NDgxMn0.PqEyyy-kI26Di2RWAdtdMHVp0OGZaIjcOEAQRkxgI3U,200,5224,covid-19,21,dashboard,0 days 00:03:49,False,2
4838,60.52.55.49,2021-07-21 16:43:06+08:00,GET,assets/landing_page/Images/icon-07.png,200,7830,covid-19,21,landing_page,0:00:01,False,1
4839,60.52.55.49,2021-07-21 16:43:06+08:00,GET,assets/landing_page/Images/icon-06.png,200,6574,covid-19,21,landing_page,0:00:01,False,1
4840,60.52.55.49,2021-07-21 16:43:06+08:00,GET,assets/landing_page/Images/icon-01.png,200,16290,covid-19,21,landing_page,0 days 00:00:01,False,1
4841,60.52.55.49,2021-07-21 16:43:07+08:00,GET,assets/landing_page/Images/vaccine_list.jpeg,200,71895,covid-19,21,landing_page,0:00:01,False,1
4842,60.52.55.49,2021-07-21 16:43:07+08:00,GET,assets/landing_page/Images/vaccine_safety.png,200,157441,covid-19,21,landing_page,0:00:01,False,1
4843,60.52.55.49,2021-07-21 16:43:07+08:00,GET,assets/landing_page/Images/img-03.png,200,32491,covid-19,21,landing_page,0:00:01,False,1
4844,60.52.55.49,2021-07-21 16:43:07+08:00,GET,assets/landing_page/Images/icon-09.png,200,11387,covid-19,21,landing_page,0:00:01,False,1
4845,60.52.55.49,2021-07-21 16:43:07+08:00,GET,assets/landing_page/Images/icon-08.png,200,8494,covid-19,21,landing_page,0 days 00:00:01,False,1
4846,60.52.55.49,2021-07-21 16:43:08+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Bold.ttf,200,244468,covid-19,21,landing_page,0:00:01,False,1
4847,60.52.55.49,2021-07-21 16:43:08+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Bold.otf,200,29568,covid-19,21,landing_page,0 days 00:00:01,False,1
4848,60.52.55.49,2021-07-21 16:43:09+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Regular.ttf,200,245708,covid-19,21,landing_page,0:00:01,False,1
4849,60.52.55.49,2021-07-21 16:43:09+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-Medium.ttf,200,243180,covid-19,21,landing_page,0 days 00:00:02,False,1
4850,60.52.55.49,2021-07-21 16:43:11+08:00,GET,assets/landing_page/Fonts/Montserrat/Montserrat-ExtraBold.ttf,200,244868,covid-19,21,landing_page,0 days 00:00:01,False,1
4851,60.52.55.49,2021-07-21 16:43:12+08:00,GET,assets/landing_page/Images/arrow-orange.png,200,356,covid-19,21,landing_page,0:00:01,False,1
4852,60.52.55.49,2021-07-21 16:43:12+08:00,GET,assets/landing_page/Fonts/Arca%20Majora%203/ArcaMajora3-Heavy.otf,200,29936,covid-19,21,landing_page,0:00:01,False,1
4853,60.52.55.49,2021-07-21 16:43:12+08:00,GET,assets/landing_page/Images/mysejahtera.png,200,187528,covid-19,21,landing_page,0 days 00:00:01,False,1
4854,60.52.55.49,2021-07-21 16:43:13+08:00,GET,assets/landing_page/Images/arrow-white.png,200,272,covid-19,21,landing_page,0:00:01,False,1
4855,60.52.55.49,2021-07-21 16:43:13+08:00,GET,assets/landing_page/Images/img-05.png,200,153317,covid-19,21,landing_page,0:00:01,False,1
4856,60.52.55.49,2021-07-21 16:43:13+08:00,GET,assets/landing_page/Images/phone_call.png,200,36107,covid-19,21,landing_page,0:00:01,False,1
4857,60.52.55.49,2021-07-21 16:43:13+08:00,GET,assets/landing_page/Images/website.png,200,118632,covid-19,21,landing_page,0 days 00:00:01,False,1
4858,60.52.55.49,2021-07-21 16:43:14+08:00,GET,assets/landing_page/Images/img-08.png,200,15670,covid-19,21,landing_page,0:00:01,False,1
4859,60.52.55.49,2021-07-21 16:43:14+08:00,GET,assets/landing_page/Images/img-07.png,200,12751,covid-19,21,landing_page,0:00:01,False,1
4860,60.52.55.49,2021-07-21 16:43:14+08:00,GET,assets/landing_page/Images/bg-01.png,200,348343,covid-19,21,landing_page,0 days 00:00:01,False,1
4861,60.52.55.49,2021-07-21 16:43:15+08:00,GET,assets/landing_page/Images/bg-04.png,200,164493,covid-19,21,landing_page,0 days 00:01:12,False,1
4862,60.52.55.49,2021-07-21 16:44:27+08:00,GET,signup?first_time=true,200,33837,covid-19,21,sign_up,0 days 00:00:01,False,1
4863,60.52.55.49,2021-07-21 16:44:28+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:01:41,False,1
4864,113.210.117.56,2021-07-21 16:44:54+08:00,GET,dashboard/,200,51218,covid-19,21,dashboard,0 days 00:00:01,False,1
4865,113.210.117.56,2021-07-21 16:44:55+08:00,GET,_dashboard_list?token=%20eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJwYXlsb2FkIjp7InVzZXJfaWQiOjc5NiwidXNlcl90eXBlIjoiQ3VzdG9tZXIiLCJ1c2VyX2VtYWlsIjoiZWRtdW5kMjIxNkBob3RtYWlsLmNvbSIsInVzZXJfbmFtZSI6IkVkbXVuZCBMaW0gWWV3IE1pbmciLCJ1c2VyX2dlbmRlciI6Im1hbGUiLCJ1c2VyX2FnZSI6IjE5OTAiLCJ1c2VyX3Bob25lIjoiMTA2NjEyMjQzIiwidXNlcl9yYWNlIjoiQ2hpbmVzZSIsImNhbXBhaWduX2lkIjoiMTgyIiwiY2FtcGFpZ25fbmFtZSI6IlZhY2NpbmF0aW9uIEF3YXJlbmVzcyBDYW1wYWlnbiIsImNhbXBhaWduX3R5cGUiOiJvbmxpbmUiLCJjYW1wYWlnbl9sYW5kaW5nX3BhZ2UiOiJodHRwczovL2Z1eW9oLWFkcy5jb20vY2FtcGFpZ25fbGFuZGluZ19wYWdlLyJ9LCJpYXQiOjE2MjY4NTYzNTAsImV4cCI6MTYyNjg3NDM1MH0.O4Pg32VRcF0lPxWlXKZw8yDVnrSpS5jUVH3hkI_Zcho,200,5632,covid-19,21,dashboard,0 days 00:00:08,False,1
4866,113.210.117.56,2021-07-21 16:45:03+08:00,GET,quiz,200,63799,covid-19,21,quiz,0 days 00:00:06,False,1
4867,113.210.117.56,2021-07-21 16:45:09+08:00,POST,_update_track_page_without_login,200,201,covid-19,21,login,0 days 00:00:47,False,1
4868,66.220.149.46,2021-07-21 16:45:44+08:00,GET,covid-19,200,49526,covid-19,21,main_page,2 days 17:49:08,True,1
4869,113.210.117.56,2021-07-21 16:45:56+08:00,GET,dashboard/,200,51218,covid-19,21,dashboard,0 days 00:00:01,False,1
